filename;sample_name;up_pos;length;width;height;weight;density;moe;mor;invalid;pre_peak_displ;post_peak_displ;pre_peak_cls;post_peak_cls;quality_cropped;quality;knot_healthy;knot_dead;knot_cluster;rot;blue_stain;grain;pitch pocket;pith;crack;bark;wane;borehole;reaction wood;yellowish;split 
2024_11_15-I17.16.1.bmp;I17.16;1;;99.5;29.9;;;8.293901445;61.50825469;;9.459993362;0.060005188;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.16.2.bmp;I17.16;0;603;99.5;29.9;670.5;0.000373755;8.293901445;61.50825469;;9.459993362;0.060005188;2;0;;2;;1;;;;;;;;;;;;;train
2024_11_15-I17.17.1.bmp;I17.17;0;603;99.4;29.9;676.1;0.000377256;8.766205131;72.01511213;;14.92000008;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.17.2.bmp;I17.17;1;;99.4;29.9;;;8.766205131;72.01511213;;14.92000008;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.18.1.bmp;I17.18;1;;99.5;29.9;;;8.487282892;60.2717005;;6.55999136;0.080013275;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.18.2.bmp;I17.18;0;603;99.5;29.9;699.3;0.000389809;8.487282892;60.2717005;;6.55999136;0.080013275;1;0;;2;;1;;;;;;;;;;;;;train
2024_11_15-I17.19.1.bmp;I17.19;1;;99.5;29.9;;;8.7203114;70.42118899;;13.9800024;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.19.2.bmp;I17.19;0;603;99.5;29.9;686.5;0.000382674;8.7203114;70.42118899;;13.9800024;0;2;0;;2;;1;;;;;;;;;;;;;train
2024_11_15-I17.2.1.bmp;I17.2;1;;99;29.8;;;10.29044583;78.97822905;;18.01998568;0.020200729;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.2.2.bmp;I17.2;0;605;99;29.8;727.8;0.000407761;10.29044583;78.97822905;;18.01998568;0.020200729;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.20.1.bmp;I17.20;0;604;99.2;29.9;686.9;0.000383419;8.34297515;60.9668586;;7.939997673;5.940013885;1;1;;1;;;;;;;;;;;;;;;test
2024_11_15-I17.20.2.bmp;I17.20;1;;99.2;29.9;;;8.34297515;60.9668586;;7.939997673;5.940013885;1;1;;1;;;;;;;;;;;;;;;test
2024_11_15-I17.21.1.bmp;I17.21;1;;97.8;29.7;;;8.038324291;65.09696881;;11.58000183;0;2;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I17.21.2.bmp;I17.21;0;604;97.8;29.7;661.3;0.000376935;8.038324291;65.09696881;;11.58000183;0;2;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I17.22.1.bmp;I17.22;1;;98.5;29.9;;;8.535461464;61.23378115;;9.282535076;4.340007782;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.22.2.bmp;I17.22;0;604;98.5;29.9;682.8;0.000383839;8.535461464;61.23378115;;9.282535076;4.340007782;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.23.1.bmp;I17.23;1;;98;29.6;;;9.058680574;79.10308051;;8.140003204;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.23.2.bmp;I17.23;0;599;98;29.6;806.4;0.000464094;9.058680574;79.10308051;;8.140003204;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.24.1.bmp;I17.24;1;;97.7;29.5;;;9.04021868;78.38314864;;10.23997307;0.020008087;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.24.2.bmp;I17.24;0;600;97.7;29.5;806.7;0.000466492;9.04021868;78.38314864;;10.23997307;0.020008087;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.25.1.bmp;I17.25;1;;98.9;29.8;;;9.530305742;68.79966273;;6.099981308;2.552586555;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.25.2.bmp;I17.25;0;590;98.9;29.8;717.1;0.000412397;9.530305742;68.79966273;;6.099981308;2.552586555;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.26.1.bmp;I17.26;1;;98.9;29.8;;;10.57167788;76.51466901;;9.979991913;9.065752029;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.26.2.bmp;I17.26;0;602;98.9;29.8;740.4;0.000417309;10.57167788;76.51466901;;9.979991913;9.065752029;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.27.1.bmp;I17.27;1;;99.2;29.8;;;10.42229926;74.02915869;;7.499976158;4.884187698;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.27.2.bmp;I17.27;0;602;99.2;29.8;742;0.000416946;10.42229926;74.02915869;;7.499976158;4.884187698;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.28.1.bmp;I17.28;0;601;99.3;29.8;730.1;0.000410528;10.11004988;77.09967782;;17.65998936;0.42001152;2;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I17.28.2.bmp;I17.28;1;;99.3;29.8;;;10.11004988;77.09967782;;17.65998936;0.42001152;2;0;1;2;;1;;;;;;;;;;;;;test
2024_11_15-I17.29.1.bmp;I17.29;0;602;99.3;29.8;733.2;0.000411586;10.03869325;77.24524961;;13.56000376;0.019996643;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.29.2.bmp;I17.29;1;;99.3;29.8;;;10.03869325;77.24524961;;13.56000376;0.019996643;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.3.1.bmp;I17.3;1;;99.2;29.8;;;10.12149065;79.07279772;;14.56001377;1.439985275;2;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I17.3.2.bmp;I17.3;0;605;99.2;29.8;728.8;0.000407498;10.12149065;79.07279772;;14.56001377;1.439985275;2;0;1;3;;;;;;;;;1;;;;;;test
2024_11_15-I17.30.1.bmp;I17.30;0;603;99.4;29.9;690.2;0.000385124;9.346471689;69.04329958;;11.87997389;4.640016556;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.30.2.bmp;I17.30;1;;99.4;29.9;;;9.346471689;69.04329958;;11.87997389;4.640016556;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.31.1.bmp;I17.31;0;602;98.8;29.7;680.4;0.000385172;9.185530169;69.36770522;;16.53998709;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.31.2.bmp;I17.31;1;;98.8;29.7;;;9.185530169;69.36770522;;16.53998709;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.32.1.bmp;I17.32;0;603;98.9;29.7;686;0.000387306;9.41107119;70.14153105;;13.77998686;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.32.2.bmp;I17.32;1;;98.9;29.7;;;9.41107119;70.14153105;;13.77998686;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.33.1.bmp;I17.33;0;603;99.1;29.8;698.8;0.000392415;9.157565772;67.85501521;;10.85998726;5.400024414;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.33.2.bmp;I17.33;1;;99.1;29.8;;;9.157565772;67.85501521;;10.85998726;5.400024414;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.34.1.bmp;I17.34;1;;98.8;29.8;;;9.035999526;63.61859101;;6.679987907;0.780004501;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.34.2.bmp;I17.34;0;600;98.8;29.8;794.6;0.000449805;9.035999526;63.61859101;;6.679987907;0.780004501;1;0;;2;1;1;;;;;;;;;;;;;train
2024_11_15-I17.35.1.bmp;I17.35;1;;99;29.8;;;10.05326228;64.87367977;;5.600006104;8.620000839;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.35.2.bmp;I17.35;0;600;99;29.8;793.2;0.000448105;10.05326228;64.87367977;;5.600006104;8.620000839;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.36.1.bmp;I17.36;1;;99.2;29.8;;;9.975894423;68.08091841;;4.960002899;2.943444252;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.36.2.bmp;I17.36;0;599;99.2;29.8;806.1;0.000455233;9.975894423;68.08091841;;4.960002899;2.943444252;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.37.1.bmp;I17.37;1;;99.2;29.9;;;10.11017175;73.06640121;;6.899982929;3.140013695;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.37.2.bmp;I17.37;0;600;99.2;29.9;796.8;0.000447729;10.11017175;73.06640121;;6.899982929;3.140013695;1;1;;2;;1;;;;;;;;;;;;;train
2024_11_15-I17.38.1.bmp;I17.38;0;602;99;29.8;760.9;0.00042843;10.01034699;79.39476398;;14.90000296;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.38.2.bmp;I17.38;1;;99;29.8;;;10.01034699;79.39476398;;14.90000296;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.39.1.bmp;I17.39;0;602;98.7;29.8;769.5;0.000434589;10.15963094;82.16864707;;15.97997189;0.020021439;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.39.2.bmp;I17.39;1;;98.7;29.8;;;10.15963094;82.16864707;;15.97997189;0.020021439;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.4.1.bmp;I17.4;1;;99.3;29.9;;;9.52934966;79.44936339;;13.24000597;6.639984131;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.4.2.bmp;I17.4;0;605;99.3;29.9;750.3;0.000417695;9.52934966;79.44936339;;13.24000597;6.639984131;2;1;1;3;;;;;;;;;1;;;;;;train
2024_11_15-I17.40.1.bmp;I17.40;0;602;98.9;29.8;758.5;0.00042751;9.769035545;77.66424416;;14.58001661;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.40.2.bmp;I17.40;1;;98.9;29.8;;;9.769035545;77.66424416;;14.58001661;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.5.1.bmp;I17.5;1;;99.6;29.9;;;6.152520737;58.70096477;;6.779995918;0;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.5.2.bmp;I17.5;0;605;99.6;29.9;733;0.000406835;6.152520737;58.70096477;;6.779995918;0;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.6.1.bmp;I17.6;1;;99.2;29.9;;;10.548351;92.10190259;;12.69999933;3.702026367;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.6.2.bmp;I17.6;0;605;99.2;29.9;892.6;0.000497415;10.548351;92.10190259;;12.69999933;3.702026367;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.7.1.bmp;I17.7;1;;99.2;29.9;;;11.06097543;77.54356526;;4.999998569;0.799976349;1;0;1;3;;;;;;;;;1;;;;;;test
2024_11_15-I17.7.2.bmp;I17.7;0;604;99.2;29.9;868.1;0.000484563;11.06097543;77.54356526;;4.999998569;0.799976349;1;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I17.8.1.bmp;I17.8;0;605;99.3;29.9;709.3;0.00039487;9.509346626;73.31072521;;14.10000849;1.119997025;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.8.2.bmp;I17.8;1;;99.3;29.9;;;9.509346626;73.31072521;;14.10000849;1.119997025;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.9.1.bmp;I17.9;0;605;99.4;29.9;698.8;0.000388633;9.914981196;68.19709191;;9.060009003;3.47413063;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I17.9.2.bmp;I17.9;1;;99.4;29.9;;;9.914981196;68.19709191;;9.060009003;3.47413063;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.1.1.bmp;I18.1;1;;98.7;29.7;;;8.515896482;78.01325585;;14.93997908;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.1.2.bmp;I18.1;0;602;98.7;29.7;763.9;0.000432879;8.515896482;78.01325585;;14.93997908;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.10.1.bmp;I18.10;0;599;99.2;29.7;751.1;0.000425601;6.842603642;52.10996167;;3.340025902;0;0;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.10.2.bmp;I18.10;1;;99.2;29.7;;;6.842603642;52.10996167;;3.340025902;0;0;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.11.1.bmp;I18.11;1;;98.3;29.7;;;10.77889227;88.60855641;;11.26002693;0.579978943;2;0;1;3;;;;;;;;;1;;;;;;train
2024_11_15-I18.11.2.bmp;I18.11;0;599;98.3;29.7;833.6;0.000476673;10.77889227;88.60855641;;11.26002693;0.579978943;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.12.1.bmp;I18.12;1;;98.2;29.6;;;10.82884935;91.29931865;;13.53999329;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.12.2.bmp;I18.12;0;600;98.2;29.6;825.5;0.000473328;10.82884935;91.29931865;;13.53999329;0;2;0;;2;;1;;;;;;;;;;;;;train
2024_11_15-I18.13.1.bmp;I18.13;1;;98.3;29.6;;;11.711934;90.64777719;;13.2000227;0.559968948;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.13.2.bmp;I18.13;0;600;98.3;29.6;827.6;0.00047405;11.711934;90.64777719;;13.2000227;0.559968948;2;0;1;3;;;;;;;;;1;;;;;;train
2024_11_15-I18.14.1.bmp;I18.14;0;600;98.2;29.6;835.2;0.00047889;12.09437395;89.04169416;;16.35999584;4.959976196;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.14.2.bmp;I18.14;1;;98.2;29.6;;;12.09437395;89.04169416;;16.35999584;4.959976196;2;1;1;3;;;;;;;;;1;;;;;;train
2024_11_15-I18.15.1.bmp;I18.15;1;;98.5;29.7;;;12.25993986;90.1463675;;12.46000624;10.44423485;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.15.2.bmp;I18.15;0;578;98.5;29.7;812.5;0.00048051;12.25993986;90.1463675;;12.46000624;10.44423485;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.16.1.bmp;I18.16;1;;99.1;29.8;;;8.779694075;66.77099297;;10.50001478;1.61999321;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.16.2.bmp;I18.16;0;599;99.1;29.8;726.2;0.000410525;8.779694075;66.77099297;;10.50001478;1.61999321;2;0;;2;;1;;;;;;;;;;;;;train
2024_11_15-I18.17.1.bmp;I18.17;1;;99;29.7;;;11.08719689;78.09407163;;10.00002289;5.019762039;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.17.2.bmp;I18.17;0;600;99;29.7;752.8;0.000426714;11.08719689;78.09407163;;10.00002289;5.019762039;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.18.1.bmp;I18.18;1;;98.7;29.7;;;10.37956465;77.40404421;;8.740017891;11.45055771;2;1;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.18.2.bmp;I18.18;0;600;98.7;29.7;779.1;0.000442964;10.37956465;77.40404421;;8.740017891;11.45055771;2;1;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.19.1.bmp;I18.19;1;;98.5;29.6;;;10.96978986;80.52834146;;10.77998972;6.740028381;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.19.2.bmp;I18.19;0;585;98.5;29.6;769.8;0.00045133;10.96978986;80.52834146;;10.77998972;6.740028381;2;1;1;2;;1;;;;;;;;;;;;;train
2024_11_15-I18.2.1.bmp;I18.2;1;;99;29.6;;;5.558314882;47.23360231;;4.020003319;0;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.2.2.bmp;I18.2;0;600;99;29.6;758.2;0.000431227;5.558314882;47.23360231;;4.020003319;0;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.20.1.bmp;I18.20;1;;96.8;29.6;;;9.579907009;76.88476062;;14.74003077;0.999994278;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.20.2.bmp;I18.20;0;600;96.8;29.6;739.9;0.000430383;9.579907009;76.88476062;;14.74003077;0.999994278;2;0;1;2;;1;;;;;;;;;;;;;train
2024_11_15-I18.21.1.bmp;I18.21;0;600;95.9;29.3;717.2;0.000425405;9.173642682;72.92280377;;15.26002741;6.439968109;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.21.2.bmp;I18.21;1;;95.9;29.3;;;9.173642682;72.92280377;;15.26002741;6.439968109;2;1;1;3;;1;;;;;;;;;;;;;train
2024_11_15-I18.22.1.bmp;I18.22;1;;96.7;29.5;;;8.467194287;70.04444632;;13.1199913;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.22.2.bmp;I18.22;0;600;96.7;29.5;681.4;0.000398109;8.467194287;70.04444632;;13.1199913;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.23.1.bmp;I18.23;0;600;96.7;29.4;706.5;0.000414178;8.9630959;77.5715601;;17.10001945;3.259990692;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.23.2.bmp;I18.23;1;;96.7;29.4;;;8.9630959;77.5715601;;17.10001945;3.259990692;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.24.1.bmp;I18.24;1;;98.3;29.7;;;7.807315771;51.09242027;;1.540007114;5.464831352;0;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.24.2.bmp;I18.24;0;600;98.3;29.7;709.6;0.000405091;7.807315771;51.09242027;;1.540007114;5.464831352;0;1;;2;;1;;;;;;;;;;;;;train
2024_11_15-I18.25.1.bmp;I18.25;1;;99;29.9;;;8.697649755;68.27873551;;9.199985027;0;2;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.25.2.bmp;I18.25;0;598;99;29.9;718.9;0.000406126;8.697649755;68.27873551;;9.199985027;0;2;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.26.1.bmp;I18.26;0;599;99.3;29.8;727.1;0.000410206;5.950955596;55.89814488;;7.80001545;0;1;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.26.2.bmp;I18.26;1;;99.3;29.8;;;5.950955596;55.89814488;;7.80001545;0;1;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.27.1.bmp;I18.27;1;;99;29.8;;;9.222625471;68.0405469;;10.46000719;5.939994812;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.27.2.bmp;I18.27;0;600;99;29.8;728.1;0.000411328;9.222625471;68.0405469;;10.46000719;5.939994812;2;1;1;3;;;;;;;;;1;;;;;;train
2024_11_15-I18.28.1.bmp;I18.28;1;;98.5;29.7;;;8.968454094;61.27514858;;8.140005589;2.059988022;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.28.2.bmp;I18.28;0;600;98.5;29.7;711.5;0.000405351;8.968454094;61.27514858;;8.140005589;2.059988022;2;1;;2;;1;;;;;;;;;;;;;train
2024_11_15-I18.29.1.bmp;I18.29;1;;97.2;29.5;;;9.526611066;70.64699814;;13.76000214;2.760019302;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.29.2.bmp;I18.29;0;600;97.2;29.5;680.9;0.000395771;9.526611066;70.64699814;;13.76000214;2.760019302;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.3.1.bmp;I18.3;0;600;96.2;29.4;754.6;0.000444675;8.980140988;72.52679762;;6.359996796;0;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.3.2.bmp;I18.3;1;;96.2;29.4;;;8.980140988;72.52679762;;6.359996796;0;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.31.1.bmp;I18.31;1;;96.2;29.4;;;7.383776749;45.39187743;;6.48001194;1.239995003;1;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.31.2.bmp;I18.31;0;600;96.2;29.4;689.7;0.000406431;7.383776749;45.39187743;;6.48001194;1.239995003;1;0;;2;;1;;;;;;;;;;;;;test
2024_11_15-I18.32.1.bmp;I18.32;0;600;96.7;29.2;853.5;0.000503782;10.76431541;90.6461938;;11.87997913;7.688009262;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.32.2.bmp;I18.32;1;;96.7;29.2;;;10.76431541;90.6461938;;11.87997913;7.688009262;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.33.1.bmp;I18.33;0;599;97;29.4;848.8;0.000496889;10.3640149;77.18807077;;5.219993591;7.913360596;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.33.2.bmp;I18.33;1;;97;29.4;;;10.3640149;77.18807077;;5.219993591;7.913360596;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.34.1.bmp;I18.34;0;600;97.9;29.3;863;0.000501429;9.02418166;76.33462399;;8.759994507;0;2;0;1;2;1;;;;;;;;;;;;;;train
2024_11_15-I18.34.2.bmp;I18.34;1;;97.9;29.3;;;9.02418166;76.33462399;;8.759994507;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.35.1.bmp;I18.35;0;599;98.1;29.4;880.1;0.000509435;9.32757131;81.02904994;;8.859987259;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.35.2.bmp;I18.35;1;;98.1;29.4;;;9.32757131;81.02904994;;8.859987259;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.36.1.bmp;I18.36;1;;98.4;29.5;;;8.918940126;75.55021371;;8.660021782;0.02000618;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.36.2.bmp;I18.36;0;599;98.4;29.5;884.3;0.000508576;8.918940126;75.55021371;;8.660021782;0.02000618;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.37.1.bmp;I18.37;0;599;98.9;29.5;884.7;0.000506234;9.458860649;79.35566523;;6.560004234;0;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.37.2.bmp;I18.37;1;;98.9;29.5;;;9.458860649;79.35566523;;6.560004234;0;1;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.38.1.bmp;I18.38;1;;97.9;29.7;;;11.11076577;82.72738145;;13.45999861;11.29999542;2;1;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.38.2.bmp;I18.38;0;600;97.9;29.7;765.9;0.000439017;11.11076577;82.72738145;;13.45999861;11.29999542;2;1;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.39.1.bmp;I18.39;1;;98.1;29.7;;;10.23485811;70.80174387;;6.559993744;11.85973644;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.39.2.bmp;I18.39;0;600;98.1;29.7;732.1;0.000418787;10.23485811;70.80174387;;6.559993744;11.85973644;1;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.4.1.bmp;I18.4;0;600;98;29.7;793.3;0.000454259;9.363420644;70.73409425;;6.859980106;0.020023346;1;0;;1;;;;;;;;;;;;;;;test
2024_11_15-I18.4.2.bmp;I18.4;1;;98;29.7;;;9.363420644;70.73409425;;6.859980106;0.020023346;1;0;1;2;;1;;;;;;;;;;;;;test
2024_11_15-I18.40.1.bmp;I18.40;0;600;96.7;29.4;748.1;0.000438566;10.01577855;80.09682897;;14.07999802;8.079994202;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.40.2.bmp;I18.40;1;;96.7;29.4;;;10.01577855;80.09682897;;14.07999802;8.079994202;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.5.1.bmp;I18.5;1;;99.7;29.8;;;6.901451954;65.62896014;;9.479986191;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.5.2.bmp;I18.5;0;598;99.7;29.8;730.3;0.000411044;6.901451954;65.62896014;;9.479986191;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.6.1.bmp;I18.6;1;;99.5;29.9;;;8.143735625;70.26619918;;11.31997728;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.6.2.bmp;I18.6;0;600;99.5;29.9;730.9;0.000409461;8.143735625;70.26619918;;11.31997728;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.7.1.bmp;I18.7;0;600;99.4;29.8;743.7;0.00041845;7.779821111;72.21689849;;11.00000477;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.7.2.bmp;I18.7;1;;99.4;29.8;;;7.779821111;72.21689849;;11.00000477;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.8.1.bmp;I18.8;1;;99.5;29.8;;;7.492764256;70.03594785;;13.00002289;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.8.2.bmp;I18.8;0;599;99.5;29.8;726.2;0.000408875;7.492764256;70.03594785;;13.00002289;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.9.1.bmp;I18.9;1;;99.2;29.8;;;8.079112586;67.91198848;;11.45999622;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I18.9.2.bmp;I18.9;0;600;99.2;29.8;708.9;0.000399674;8.079112586;67.91198848;;11.45999622;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.1.1.bmp;I19.1;1;;97.9;29.7;;;8.824009669;68.96605581;;11.17997885;1.080028534;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.1.2.bmp;I19.1;0;600;97.9;29.7;711.5;0.000407835;8.824009669;68.96605581;;11.17997885;1.080028534;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.10.1.bmp;I19.10;0;600;99.3;29.8;781.5;0.000440162;8.090924823;72.72693784;;12.50000143;0;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.10.2.bmp;I19.10;1;;99.3;29.8;;;8.090924823;72.72693784;;12.50000143;0;2;0;;3;;;;;;;;;;;;;1;;train
2024_11_15-I19.11.1.bmp;I19.11;0;600;99.1;29.8;766.6;0.000432641;7.87220797;65.3011318;;9.199989796;0.379999161;2;0;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.11.2.bmp;I19.11;1;;99.1;29.8;;;7.87220797;65.3011318;;9.199989796;0.379999161;2;0;;3;;;;;;;;;;;;;1;;train
2024_11_15-I19.12.1.bmp;I19.12;0;600;98.8;29.7;695.8;0.000395203;8.896344637;66.83551144;;10.01998091;5.84617424;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.12.2.bmp;I19.12;1;;98.8;29.7;;;8.896344637;66.83551144;;10.01998091;5.84617424;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.13.1.bmp;I19.13;1;;97.4;29.5;;;11.49283828;87.90426032;;10.82002068;5.093364716;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.13.2.bmp;I19.13;0;600;97.4;29.5;869.4;0.000504298;11.49283828;87.90426032;;10.82002068;5.093364716;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.14.1.bmp;I19.14;1;;97.3;29.3;;;11.13478963;89.38102476;;14.71999931;3.523992538;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.14.2.bmp;I19.14;0;600;97.3;29.3;850.9;0.000497447;11.13478963;89.38102476;;14.71999931;3.523992538;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.15.1.bmp;I19.15;0;600;97.4;29.5;838.8;0.000486549;10.56885479;81.44257057;;8.219996929;5.001509666;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.15.2.bmp;I19.15;1;;97.4;29.5;;;10.56885479;81.44257057;;8.219996929;5.001509666;2;1;;1;;;;;;;;;;;;;;;train
2024_11_15-I19.16.1.bmp;I19.16;1;;97.3;29.5;;;10.66665712;85.97717533;;12.40001297;4.179998398;2;1;;1;;;;;;;;;;;;;;;train
